trade_id,signal_id,month,symbol,strategy_id,regime,side,entry_time,exit_time,duration_ms,entry_price,exit_price,stop_loss,take_profit,qty,gross_pnl,fee,slippage,total_cost,net_pnl,reward_risk,bars_held,exit_reason,expected_edge_bps,actual_edge_bps,edge_realization_bps,fee_bps,slippage_bps,total_cost_bps,net_pnl_bps,filters_passed,filters_failed,entry_reason
TRD-SIG-BT-00000001,SIG-BT-00000001,2020-01,BTCUSDT,mean_revert_v1,neutral,short,1578038100000,1578038100000,0,7186.002512,7205.376658,7203.935871,7151.757331,0.418215,-8.102559,2.407476,3.307444,5.714920,-13.817479,1.909580,1,stop_loss,34.655398,-45.977127,-80.632525,8.010784,11.005391,19.016176,-45.977127,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=1.91, wick=0.48, close_location=0.72, reversal_progress_atr=0.25, vol=1.95, atr_bps=24.9"
TRD-SIG-BT-00000002,SIG-BT-00000002,2020-01,BTCUSDT,mean_revert_v1,bullish,short,1578163800000,1578165900000,2100000,7295.280652,7315.865435,7314.402554,7266.048666,0.391136,-8.051460,2.285981,3.140406,5.426387,-13.477846,1.528717,8,stop_loss,27.069722,-47.233503,-74.303225,8.011287,11.005642,19.016929,-47.233503,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=1.53, wick=0.52, close_location=0.81, reversal_progress_atr=0.53, vol=4.90, atr_bps=26.2"
TRD-SIG-BT-00000003,SIG-BT-00000003,2020-01,BTCUSDT,mean_revert_v1,neutral,short,1578261600000,1578261600000,0,7364.576790,7379.012887,7377.537379,7326.252094,0.575518,-8.308239,3.394083,4.663955,8.058038,-16.366277,2.957018,1,stop_loss,39.039237,-38.613833,-77.653070,8.007841,11.003920,19.011761,-38.613833,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=2.96, wick=0.88, close_location=0.99, reversal_progress_atr=0.27, vol=1.38, atr_bps=17.6"
TRD-SIG-BT-00000004,SIG-BT-00000004,2020-01,BTCUSDT,mean_revert_v1,neutral,short,1578665100000,1578665100000,0,7856.358414,7884.374195,7882.797635,7789.084322,0.281192,-7.877824,1.770470,2.431638,4.202108,-12.079932,2.544481,1,stop_loss,72.630121,-54.681403,-127.311523,8.014264,11.007131,19.021395,-54.681403,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=2.54, wick=0.54, close_location=0.81, reversal_progress_atr=0.41, vol=1.41, atr_bps=33.6"
TRD-SIG-BT-00000005,SIG-BT-00000005,2020-01,BTCUSDT,mean_revert_v1,bearish,short,1579821300000,1579821600000,300000,8361.447376,8380.934298,8379.258447,8303.520017,0.416392,-8.114199,2.788558,3.831427,6.619984,-14.734183,3.252323,2,stop_loss,56.279105,-42.319663,-98.598769,8.009322,11.004660,19.013983,-42.319663,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=3.25, wick=0.51, close_location=0.97, reversal_progress_atr=0.56, vol=1.24, atr_bps=21.3"
TRD-SIG-BT-00000006,SIG-BT-00000006,2020-01,BTCUSDT,mean_revert_v1,bearish,short,1579912800000,1579913400000,600000,8355.028660,8318.721653,8374.310857,8317.058242,0.383477,13.922916,2.557602,1.919595,4.477197,9.445719,1.969196,3,take_profit,32.446186,29.481346,-2.964839,7.982618,5.991311,13.973929,29.481346,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=1.97, wick=0.59, close_location=0.88, reversal_progress_atr=0.42, vol=1.62, atr_bps=23.1"
TRD-SIG-BT-00000007,SIG-BT-00000007,2020-01,BTCUSDT,mean_revert_v1,bearish,short,1579923300000,1579931700000,8400000,8319.405786,8339.076647,8337.409165,8266.739721,0.411504,-8.094630,2.742010,3.767431,6.509441,-14.604070,2.925343,29,stop_loss,50.305081,-42.658736,-92.963817,8.009458,11.004728,19.014186,-42.658736,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=2.93, wick=0.39, close_location=0.83, reversal_progress_atr=0.55, vol=1.01, atr_bps=21.6"
TRD-SIG-BT-00000008,SIG-BT-00000008,2020-02,BTCUSDT,mean_revert_v1,bearish,long,1582820100000,1582820100000,0,8895.268698,8927.151667,8869.217539,8928.937455,0.283540,9.040101,2.021348,1.515108,3.536456,5.503645,1.292409,1,take_profit,24.850185,21.821108,-3.029077,8.014337,6.007170,14.021507,21.821108,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=-1.29, wick=0.50, close_location=0.87, reversal_progress_atr=0.33, vol=1.10, atr_bps=29.3"
TRD-SIG-BT-00000009,SIG-BT-00000009,2020-02,BTCUSDT,mean_revert_v1,bearish,long,1582929600000,1582934100000,4500000,8747.929236,8721.226512,8722.971106,8834.950512,0.296288,-7.911707,2.070363,2.849518,4.919882,-12.831589,3.486691,16,stop_loss,86.476429,-49.506307,-135.982736,7.987790,10.993894,18.981684,-49.506307,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=-3.49, wick=0.45, close_location=0.87, reversal_progress_atr=0.51, vol=1.99, atr_bps=28.5"
TRD-SIG-BT-00000010,SIG-BT-00000010,2020-03,BTCUSDT,mean_revert_v1,neutral,long,1583178900000,1583180100000,1200000,8878.805406,8857.978580,8859.750530,8916.231611,0.387069,-8.061424,2.746146,3.778771,6.524917,-14.586341,1.964127,5,stop_loss,29.152298,-42.442714,-71.595012,7.990617,10.995308,18.985925,-42.442714,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=-1.96, wick=0.37, close_location=0.68, reversal_progress_atr=0.34, vol=1.23, atr_bps=21.5"
